LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:59.460
LocationEvent,caterpillar,35663.34375,44868.378906,410.000366,19:37:0.458
LocationEvent,Aranjah,-32838.792969,-26444.089844,435.963928,19:37:0.458
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:0.458
LocationEvent,|-[U||S||A]-DannyBoy|,35390.464844,32884.007813,405.289154,19:37:0.458
LocationEvent,Keebler750,27654.974609,39448.617188,427.297394,19:37:0.458
LocationEvent,largsarg,34809.28125,31120.123047,409.794556,19:37:0.458
LocationEvent,acka,-33451.050781,-23946.607422,419.02771,19:37:0.458
LocationEvent,frankof,-29478.835938,-25044.191406,440.15274,19:37:0.458
LocationEvent,-=SnakeEyes=-,-32571.925781,-18899.816406,411.842407,19:37:0.458
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:37:0.458
LocationEvent,cavably,30001.908203,37120.1875,397.870758,19:37:0.458
LocationEvent,cavably,28965.947266,37401.492188,398.605255,19:37:1.459
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:1.459
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:37:1.459
LocationEvent,Aranjah,-32831.328125,-26434.207031,437.127228,19:37:1.459
LocationEvent,caterpillar,35649.746094,44880.753906,412.261536,19:37:1.459
LocationEvent,-=SnakeEyes=-,-33210.9375,-18423.572266,412.40451,19:37:1.459
LocationEvent,Keebler750,26299.621094,39462.84375,423.744507,19:37:1.459
LocationEvent,|-[U||S||A]-DannyBoy|,34975.527344,32326.96875,404.739349,19:37:1.459
LocationEvent,frankof,-28349.857422,-24787.689453,468.633209,19:37:1.459
LocationEvent,largsarg,34743.988281,30032.505859,431.429657,19:37:1.459
LocationEvent,acka,-32818.363281,-23923.296875,436.098877,19:37:1.459
LocationEvent,acka,-32378.720703,-23906.339844,427.956726,19:37:2.461
LocationEvent,Cosmo,-38915.78125,-28581.818359,406.038635,19:37:2.461
LocationEvent,largsarg,34490.789063,28976.828125,470.188202,19:37:2.461
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:2.461
LocationEvent,cavably,27859.308594,37753.460938,403.556,19:37:2.461
LocationEvent,frankof,-27365.105469,-24386.179688,445.149658,19:37:2.461
LocationEvent,caterpillar,35643.96875,44885.824219,411.919708,19:37:2.461
LocationEvent,Aranjah,-32758.388672,-26352.619141,437.187408,19:37:2.461
LocationEvent,|-[U||S||A]-DannyBoy|,34583.992188,31632.259766,404.270599,19:37:2.461
LocationEvent,-=SnakeEyes=-,-33604.8125,-17761.298828,412.457184,19:37:2.461
LocationEvent,Keebler750,24902.351563,39559.484375,415.124725,19:37:2.461
LocationEvent,Keebler750,23422.445313,39658.273438,415.885132,19:37:3.458
LocationEvent,largsarg,33960.257813,28155.460938,511.772583,19:37:3.459
LocationEvent,-=SnakeEyes=-,-33730.675781,-17198.136719,412.480713,19:37:3.459
LocationEvent,Cosmo,-38696.289063,-28288.091797,404.102905,19:37:3.459
LocationEvent,acka,-32123.080078,-23893.427734,438.614136,19:37:3.459
LocationEvent,|-[U||S||A]-DannyBoy|,34262.425781,30816.185547,413.724182,19:37:3.459
LocationEvent,cavably,26721.095703,38231.554688,412.077972,19:37:3.459
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:3.459
